item_id,order_id,product_id,quantity,unit_price,discount_percent
2439,119,33,3,1270.67,44.7
2440,75,214,5,1422.23,29.8
2441,939,318,5,946.88,23.5
2442,28,226,3,1932.26,3.6
2443,62,162,3,1539.64,37.1
2444,463,285,4,270.36,59.5
2445,1160,278,4,1036.21,23.2
2446,1049,103,6,1307.06,47.9
2447,322,336,2,1581.43,3.3
2448,340,294,1,102.19,22.9
2449,959,81,1,1649.94,31.1
2450,90,170,1,1931.65,30.4
2451,25,45,4,1775.55,48.1
2452,369,301,2,1929.45,29.2
2453,69,427,4,211.83,8.4
2454,801,289,5,760.35,9.3
2455,297,153,3,631.4,32.7
2456,805,473,1,590.59,4.6
2457,752,113,1,2283.93,1.9
2458,313,125,4,2300.62,47.3
2459,510,26,-1,662.92,55.8
2460,190,128,5,2077.89,48.9
2461,257,147,4,2221.54,43.6
2462,839,297,6,163.16,2.7
2463,537,72,1,1291.59,6.7
2464,1152,88,-2,1745.03,13.9
2465,645,3,4,777.75,27.0
2466,1029,282,1,1982.0,48.4
2467,792,516,3,1149.63,12.8
2468,45,363,3,1908.5,23.4
2469,645,484,2,1501.11,47.4
2470,932,461,1,667.48,37.1
2471,1190,236,5,621.1,6.4
2472,469,191,5,2040.47,24.3
2473,616,437,-1,1898.9,27.1
2474,479,47,6,872.47,55.5
2475,813,84,6,71.77,32.0
2476,832,97,3,418.53,13.6
2477,77,452,-2,730.03,31.3
2478,951,279,5,1274.37,31.0
2479,958,110,6,68.26,3.2
2480,934,456,1,1218.29,57.3
2481,455,318,3,1490.82,48.5
2482,76,76,1,1108.66,34.4
2483,867,25,1,429.7,5.6
2484,587,434,3,1122.11,13.6
2485,478,417,5,2462.39,55.5
2486,767,112,2,1202.71,40.8
2487,433,2,3,2191.7,45.4
2488,638,394,5,1568.14,58.8
2489,440,490,6,1620.75,27.4
2490,213,311,2,1909.56,41.7
2491,317,156,4,2323.09,11.8
2492,1148,338,5,2424.52,14.6
2493,315,465,6,1661.13,15.6
2494,161,206,2,1978.62,53.7
2495,987,35,4,1078.9,21.9
2496,1146,328,4,1158.96,7.5
2497,249,193,-3,2336.48,22.3
2498,539,459,4,43.86,56.3
2499,672,237,1,1500.25,14.2
2500,271,405,1,996.84,44.8
2501,310,57,2,826.52,37.3
2502,356,83,-3,1960.51,47.8
2503,228,335,6,1063.21,24.9
2504,1199,259,5,2420.02,44.8
2505,1054,2,1,121.96,44.4
2506,1049,311,2,1666.69,22.5
2507,1174,415,6,1197.79,11.8
2508,447,128,3,1237.01,53.3
2509,955,423,2,2140.92,56.3
2510,650,130,1,2469.63,46.3
2511,1087,84,-1,1318.04,59.0
2512,589,229,4,2072.03,9.3
2513,847,447,1,1520.84,25.4
2514,388,68,6,1037.5,27.7
2515,561,70,2,1783.98,44.1
2516,368,153,2,2214.35,38.1
2517,824,247,1,1155.43,15.6
2518,1163,321,2,466.6,36.9
2519,527,255,6,2004.58,44.8
2520,880,520,6,286.85,58.3
2521,238,437,2,647.47,36.3
2522,1065,88,5,2103.07,19.0
2523,713,58,6,1928.45,54.6
2524,342,54,5,433.47,21.4
2525,201,273,1,2386.55,57.2
2526,959,407,4,991.2,1.3
2527,299,7,5,442.15,19.2
2528,1163,467,4,2425.58,47.8
2529,401,324,3,1910.28,4.0
2530,300,88,4,188.36,28.8
2531,444,436,-3,375.3,21.3
2532,949,374,1,2370.45,17.5
2533,329,44,1,906.93,57.4
2534,66,171,5,1572.56,59.7
2535,1145,176,4,1999.43,2.4
2536,967,86,5,433.55,26.5
2537,875,153,3,463.81,28.3
2538,14,303,4,348.63,28.2
2539,143,441,6,1906.27,12.6
2540,811,336,2,886.94,5.5
2541,40,34,3,1285.6,37.1
2542,1102,440,6,2193.4,12.5
2543,98,138,-2,326.86,19.3
2544,315,195,5,1675.82,41.0
2545,563,210,4,1437.92,58.8
2546,1174,115,5,2178.64,42.6
2547,453,483,4,1818.57,18.3
2548,510,286,1,2275.15,3.9
2549,39,476,4,15.69,41.1
2550,589,29,6,254.13,43.7
2551,195,423,3,2076.19,10.2
2552,8,368,3,20.15,49.1
2553,836,200,6,309.81,50.2
2554,679,167,6,337.23,47.6
2555,1132,198,3,2460.34,38.9
2556,623,314,3,1244.88,24.3
2557,697,373,6,121.57,6.4
2558,238,328,2,1268.82,26.1
2559,372,182,6,1007.66,13.3
2560,912,21,-1,640.54,57.8
2561,1093,483,-3,298.74,32.6
2562,139,135,3,449.34,59.5
2563,451,303,6,1653.57,21.9
2564,371,417,6,1110.17,26.7
2565,181,229,2,50.71,18.3
2566,679,257,2,816.22,52.1
2567,214,366,-3,2420.11,34.2
2568,80,172,1,457.93,46.6
2569,413,385,5,156.67,54.9
2570,401,73,4,329.11,30.5
2571,1184,233,5,22.55,59.3
2572,1016,253,1,1827.65,34.3
2573,982,108,5,1585.34,55.7
2574,807,498,2,1871.68,52.9
2575,723,407,2,1283.76,6.3
2576,529,249,5,132.62,54.6
2578,609,259,3,2174.52,18.6
2579,226,175,1,1860.82,8.1
2580,704,463,2,2076.71,59.6
2581,224,266,1,627.47,34.8
2582,1056,56,5,1157.84,36.4
2583,1173,322,3,1128.85,45.4
2584,1018,74,6,949.15,31.6
2585,447,216,6,146.69,26.6
2586,201,398,4,239.33,55.3
2587,396,3,1,1232.36,32.1
2588,795,514,2,807.26,0.8
2589,388,134,5,2385.07,20.0
2590,89,142,2,2324.59,41.0
2591,805,322,2,1737.42,42.7
2592,244,55,4,474.99,58.1
2593,504,435,4,1981.57,19.8
2594,69,377,6,864.97,27.1
2595,86,421,2,288.3,15.1
2596,399,370,3,1411.18,48.0
2597,803,256,2,2318.29,35.8
2598,303,15,6,2107.63,19.5
2599,897,173,1,2173.91,54.4
2600,1109,28,6,914.87,17.8
